ds,Crop,State,yhat,yhat_lower,yhat_upper
2015-01-01,Ginger,Nagaland,34007.73788101427,30080.13919870236,38145.673296788824
2016-01-01,Ginger,Nagaland,35887.069289592655,31901.736439230037,39705.10619089045
2017-01-01,Ginger,Nagaland,33770.71026219766,29799.731058290137,37826.73390450922
2018-01-01,Ginger,Nagaland,34714.97945278025,30767.785279878968,38833.31619028502
2019-01-01,Ginger,Nagaland,36127.31433591443,32276.907458683476,40255.07920732957
2021-01-01,Ginger,Nagaland,35890.28671609223,32022.295599969628,39825.39566978817
2022-01-01,Ginger,Nagaland,36834.55590698836,32895.836332654835,40867.3259526887
2023-01-01,Ginger,Nagaland,38246.890790088655,34223.90675372825,42198.22328943832
2024-01-01,Ginger,Nagaland,40126.22219843587,36341.150841100294,44327.31626973218
2025-01-01,Ginger,Nagaland,38009.86317091864,34082.93210965716,41748.89508202371
2025-12-31,Ginger,Nagaland,45277.468848617915,41111.17531405327,49068.81809642912
2026-12-31,Ginger,Nagaland,48543.12688210558,44886.375372085335,52448.71802786507
2027-12-31,Ginger,Nagaland,52263.27706370581,48218.74493589085,56026.65980987032
1999-01-01,Ginger,Odisha,4059.89430758846,-11696.125885651662,19939.93120756776
2000-01-01,Ginger,Odisha,11490.203560600727,-3674.4948145745634,26901.01649054761
2001-01-01,Ginger,Odisha,25421.56221138758,10142.46914470829,41649.34092684954
2002-01-01,Ginger,Odisha,36293.04410279304,21949.46469912922,52033.64342846747
2003-01-01,Ginger,Odisha,45443.48782703485,30380.087802088085,60871.56592173594
2004-01-01,Ginger,Odisha,52873.797076391245,37167.88701587232,68371.16765681734
2019-01-01,Ginger,Odisha,210980.44768593408,195154.50699716777,226387.99461893912
2021-01-01,Ginger,Odisha,232342.46057487608,217235.4334966152,248260.08024947386
2022-01-01,Ginger,Odisha,243214.11472316843,227863.2915671053,258831.93623447884
2023-01-01,Ginger,Odisha,252364.73070133512,238109.5405470772,267763.0943398699
2024-01-01,Ginger,Odisha,259795.2121990404,243522.5293153984,275311.9364221733
2025-01-01,Ginger,Odisha,273726.7435722375,258893.730565982,289167.69770490547
2025-12-31,Ginger,Odisha,269514.3954176172,254293.51913632444,285568.5319571384
2026-12-31,Ginger,Odisha,271819.89059428533,255771.92457250648,288499.0525362944
2027-12-31,Ginger,Odisha,272438.8112338807,256822.15788771588,288399.75312030624
1999-01-01,Ginger,Puducherry,109.24312126962587,90.40606412060647,128.1260174908477
2000-01-01,Ginger,Puducherry,117.4360205530715,99.07856813978452,135.69406609601216
2001-01-01,Ginger,Puducherry,102.39713919252262,84.42133095828738,120.84930896283534
2003-01-01,Ginger,Puducherry,121.20328196800406,102.89938312200093,139.11253321289115
2021-01-01,Ginger,Puducherry,162.1979428636479,142.71728724704587,179.65705622264164
2022-01-01,Ginger,Puducherry,172.0019325309113,152.4636432209121,189.23540634449748
2023-01-01,Ginger,Puducherry,181.00408564435793,163.16800584904135,197.99530409787678
2024-01-01,Ginger,Puducherry,189.19698492767358,171.1451479616005,206.91740270608454
2025-01-01,Ginger,Puducherry,174.15810360464658,155.9144023830382,192.50041818777183
2025-12-31,Ginger,Puducherry,203.13222720884795,186.08850898955953,220.42273973364902
2026-12-31,Ginger,Puducherry,208.86663341924094,191.17563221404478,227.24319019568074
2027-12-31,Ginger,Puducherry,213.7759222745174,194.56704737559141,231.58204801066202
1998-01-01,Ginger,Rajasthan,618.1483500000008,316.82516240438525,901.5016817368648
1999-01-01,Ginger,Rajasthan,592.0709286127106,288.0276068214157,885.2538441387107
2000-01-01,Ginger,Rajasthan,567.2667056241994,283.80403836707046,857.8460078160102
2001-01-01,Ginger,Rajasthan,587.2989603922618,305.6843214413889,871.9085935902176
2002-01-01,Ginger,Rajasthan,559.9619916996567,260.71764671601255,869.3195435308128
2003-01-01,Ginger,Rajasthan,533.8845703162172,214.39705779127567,814.9093864175246
2004-01-01,Ginger,Rajasthan,509.0803473384746,213.34044515540464,810.3382630897544
2005-01-01,Ginger,Rajasthan,529.1126021216281,234.160217102673,813.9686417997972
2006-01-01,Ginger,Rajasthan,501.7756334397948,208.42990092276486,798.1208815936483
2007-01-01,Ginger,Rajasthan,475.69821205841845,191.45279446294265,774.5840333121984
2008-01-01,Ginger,Rajasthan,450.89398908501425,153.59664394264007,735.7126136652068
2009-01-01,Ginger,Rajasthan,470.92624388866614,164.35430825298795,766.051379282478
2010-01-01,Ginger,Rajasthan,443.58927522985095,142.91360960910615,719.2518136536577
2011-01-01,Ginger,Rajasthan,417.5118539263626,129.96284169934808,709.4590643587379
2012-01-01,Ginger,Rajasthan,392.70763104343007,88.55086065917963,686.1518916649622
2013-01-01,Ginger,Rajasthan,412.7398859294658,109.112338800256,722.1970509994085
2014-01-01,Ginger,Rajasthan,385.4029173553139,92.02837833298523,681.6737940001807
2015-01-01,Ginger,Rajasthan,359.3254960941938,49.60063754482891,646.0892329379304
2016-01-01,Ginger,Rajasthan,334.5212732350019,48.34776272594096,606.5710989662001
2017-01-01,Ginger,Rajasthan,354.5535281336963,26.914937858700505,650.9546200066156
2018-01-01,Ginger,Rajasthan,327.21655956973024,37.361374906771886,624.6381318991893
2019-01-01,Ginger,Rajasthan,301.1391383013748,-13.218174976585296,602.4465099299324
2021-01-01,Ginger,Rajasthan,296.36717033417585,-22.292570731265045,613.1346942684431
2022-01-01,Ginger,Rajasthan,269.03020176397877,-24.861202558288063,572.9176530322006
2023-01-01,Ginger,Rajasthan,242.95278049567082,-56.57058437788044,514.631590847643
2024-01-01,Ginger,Rajasthan,218.14855763014265,-71.70636289018613,507.3877509540755
2025-01-01,Ginger,Rajasthan,238.1808125285852,-42.12716573256045,525.6448970865488
2025-12-31,Ginger,Rajasthan,172.40206152190018,-125.57802902911737,430.3827234810201
2026-12-31,Ginger,Rajasthan,151.47479924924795,-141.19552683876998,457.4895699908342
2027-12-31,Ginger,Rajasthan,131.85073978203712,-140.61882720930635,422.0047983790234
1998-01-01,Ginger,Tamil Nadu,12797.777527600047,7740.73410996845,17592.448711023357
1999-01-01,Ginger,Tamil Nadu,12061.119576066907,6927.191038557607,17112.27633335676
2000-01-01,Ginger,Tamil Nadu,11369.597730539388,6496.821367544676,15887.200006064693
2002-01-01,Ginger,Tamil Nadu,11282.750532613914,6417.608466118206,16055.170634749393
2003-01-01,Ginger,Tamil Nadu,10546.092581167313,5844.8553638906,15616.437628839061
2004-01-01,Ginger,Tamil Nadu,9854.57073571791,5095.8941676104205,14893.522796830626
2005-01-01,Ginger,Tamil Nadu,10549.076687274153,5732.354228066833,15586.21586257324
2006-01-01,Ginger,Tamil Nadu,9767.723537897235,5020.648827160231,14618.370759792246
2007-01-01,Ginger,Tamil Nadu,9031.065586455652,4438.006387048033,13727.768395953175
2008-01-01,Ginger,Tamil Nadu,8339.543740976576,3349.9977551162133,13374.982361311602
2009-01-01,Ginger,Tamil Nadu,9034.049692524684,4289.170090707295,14232.51651765016
2011-01-01,Ginger,Tamil Nadu,7516.038591742272,2586.6688535432686,12601.529440043383
2013-01-01,Ginger,Tamil Nadu,7519.0226980299185,2562.645235947692,12329.719688554296
2014-01-01,Ginger,Tamil Nadu,6737.669548773823,2082.0071921693966,11845.83181013432
2015-01-01,Ginger,Tamil Nadu,6001.011597481456,1164.5542162429263,10995.76345989394
2016-01-01,Ginger,Tamil Nadu,5309.489752192657,407.26644450583956,10449.939703991397
2017-01-01,Ginger,Tamil Nadu,6003.995703854067,1125.5100894686052,10701.162225480339
2018-01-01,Ginger,Tamil Nadu,5222.64255460331,-218.58246985528163,10604.841411916126
2019-01-01,Ginger,Tamil Nadu,4485.984603279633,-459.8841743785596,9403.696861469318
2021-01-01,Ginger,Tamil Nadu,4488.9687094818355,-356.0275911530986,9696.552520331365
2022-01-01,Ginger,Tamil Nadu,3707.615560122117,-1565.2123690045023,8461.665066865542
2023-01-01,Ginger,Tamil Nadu,2970.957608737416,-1667.3008175546247,7658.66533339865
2024-01-01,Ginger,Tamil Nadu,2279.435763342626,-2374.029772925123,7091.703405297732
2025-01-01,Ginger,Tamil Nadu,2973.9417149431547,-2130.4997692726456,7884.198362271741
2025-12-31,Ginger,Tamil Nadu,1033.1464323541786,-3721.9225002281814,5931.522242334765
2026-12-31,Ginger,Tamil Nadu,478.84182248145044,-4595.703636163964,5419.760949469266
2027-12-31,Ginger,Tamil Nadu,-29.401494446979996,-4623.531409942661,5040.078153128537
2013-01-01,Ginger,Telangana,12898.927801021631,10969.619175924054,14814.297600044698
2014-01-01,Ginger,Telangana,13314.490524656147,11443.632723720524,15138.584114556394
2015-01-01,Ginger,Telangana,13703.517124511789,11853.72131919271,15534.516505915692
2016-01-01,Ginger,Telangana,14065.827483979083,12220.504268342804,15838.104865199288
2017-01-01,Ginger,Telangana,13850.843394686233,11994.82653149206,15807.51692802035
2018-01-01,Ginger,Telangana,14266.40611860087,12369.889165773782,16014.765166435092
2019-01-01,Ginger,Telangana,14655.432718752632,12884.797112047794,16625.158707643823
2021-01-01,Ginger,Telangana,14802.758989561717,12927.835990086232,16793.678859439922
2022-01-01,Ginger,Telangana,15218.321713636085,13213.074295070224,17147.87805115207
2023-01-01,Ginger,Telangana,15607.348313879284,13775.117462185692,17489.19138862316
2024-01-01,Ginger,Telangana,15969.658673608712,14087.300242683224,17745.713544420247
2025-01-01,Ginger,Telangana,15754.674584583361,13863.232591860751,17667.403772548427
2025-12-31,Ginger,Telangana,16613.61936092774,14788.951683557449,18651.03239673917
2026-12-31,Ginger,Telangana,16895.11911167431,14933.280170238957,18668.236282285958
2027-12-31,Ginger,Telangana,17149.601643113274,15184.1953210906,18969.349681210057
2006-01-01,Ginger,Uttar Pradesh,2324.6010480000336,1138.998416196893,3427.1765660263245
2007-01-01,Ginger,Uttar Pradesh,2324.614621712839,1240.20710805221,3397.548338716764
2009-01-01,Ginger,Uttar Pradesh,2873.9342573368867,1815.416812210525,3999.1858526137444
2010-01-01,Ginger,Uttar Pradesh,2858.0294021495615,1712.735273559711,3918.4804083501394
2011-01-01,Ginger,Uttar Pradesh,2858.0429758792125,1748.6589271813257,3932.458064056574
2012-01-01,Ginger,Uttar Pradesh,2874.1413304349344,1717.3360482577539,3971.639295221121
2013-01-01,Ginger,Uttar Pradesh,3407.362611482473,2388.8985890877625,4492.942115516513
2014-01-01,Ginger,Uttar Pradesh,3391.457756278276,2260.5907793949978,4560.904438175159
2015-01-01,Ginger,Uttar Pradesh,3391.4713299932437,2316.5197273549215,4514.871345146573
2016-01-01,Ginger,Uttar Pradesh,3407.569684550274,2264.041631508168,4523.552859921346
2017-01-01,Ginger,Uttar Pradesh,3940.7909656122774,2755.9256158084363,5016.014619079826
2018-01-01,Ginger,Uttar Pradesh,3924.8861104158336,2802.359551336171,5076.942658103203
2019-01-01,Ginger,Uttar Pradesh,3924.8996841272883,2840.602290867101,5058.4257250153
2021-01-01,Ginger,Uttar Pradesh,4474.219319727094,3418.5396288196666,5575.44361473146
2022-01-01,Ginger,Uttar Pradesh,4458.314464530329,3350.4205156517846,5608.9992071784445
2023-01-01,Ginger,Uttar Pradesh,4458.328038245805,3289.194752558619,5542.598363213082
